id,type,amount,touristId,zone,timestamp
6130796782700300,ENCLOSURE_ENTRY,75.00,8,VIP Enclosure,2026-05-27T13:57:07.2213154
6130796782895100,SOUVENIR,15.00,9,CentralHub,2026-05-27T13:57:07.2213154
6130796783086500,ENCLOSURE_ENTRY,75.00,9,VIP Enclosure,2026-05-27T13:57:07.2213154
6130796783282300,ENCLOSURE_ENTRY,75.00,10,VIP Enclosure,2026-05-27T13:57:07.2213154
6130796783472400,SOUVENIR,15.00,11,CentralHub,2026-05-27T13:57:07.2213154
6130796784424800,ENCLOSURE_ENTRY,75.00,11,VIP Enclosure,2026-05-27T13:57:07.2213154
6130796784667100,SOUVENIR,15.00,12,CentralHub,2026-05-27T13:57:07.2213154
6130796784868700,ENCLOSURE_ENTRY,10.00,12,Basic Enclosure,2026-05-27T13:57:07.2213154
6130796785061900,SOUVENIR,15.00,13,CentralHub,2026-05-27T13:57:07.2213154
6130796785252300,ENCLOSURE_ENTRY,30.00,13,Premium Enclosure,2026-05-27T13:57:07.2213154
6130796785500100,ENCLOSURE_ENTRY,75.00,14,VIP Enclosure,2026-05-27T13:57:07.2213154
6130796785692800,ENCLOSURE_ENTRY,10.00,15,Basic Enclosure,2026-05-27T13:57:07.2213154
6130796785887000,ENCLOSURE_ENTRY,10.00,16,Basic Enclosure,2026-05-27T13:57:07.2213154
6130796786073600,SOUVENIR,15.00,17,CentralHub,2026-05-27T13:57:07.2213154
6130796786260500,ENCLOSURE_ENTRY,30.00,17,Premium Enclosure,2026-05-27T13:57:07.2213154
6130796786547200,ENCLOSURE_ENTRY,10.00,18,Basic Enclosure,2026-05-27T13:57:07.2213154
6130796786772500,ENCLOSURE_ENTRY,30.00,19,Premium Enclosure,2026-05-27T13:57:07.2213154
6130796787273200,ENCLOSURE_ENTRY,10.00,20,Basic Enclosure,2026-05-27T13:57:07.2339202
6130796788680300,ENCLOSURE_ENTRY,75.00,21,VIP Enclosure,2026-05-27T13:57:07.2349184
6130796790868600,ENCLOSURE_ENTRY,75.00,22,VIP Enclosure,2026-05-27T13:57:07.2359458
6130796791241000,SOUVENIR,15.00,23,CentralHub,2026-05-27T13:57:07.2359458
6130796791630500,ENCLOSURE_ENTRY,75.00,23,VIP Enclosure,2026-05-27T13:57:07.2359458
6130796791895100,ENCLOSURE_ENTRY,10.00,24,Basic Enclosure,2026-05-27T13:57:07.2359458
6130796792129300,ENCLOSURE_ENTRY,10.00,25,Basic Enclosure,2026-05-27T13:57:07.2359458
6130796792348400,SOUVENIR,15.00,26,CentralHub,2026-05-27T13:57:07.2359458
6130796792571600,ENCLOSURE_ENTRY,10.00,26,Basic Enclosure,2026-05-27T13:57:07.2359458
6130796792802200,ENCLOSURE_ENTRY,75.00,27,VIP Enclosure,2026-05-27T13:57:07.2359458
6130796793019200,SOUVENIR,15.00,28,CentralHub,2026-05-27T13:57:07.2359458
6130796793232300,ENCLOSURE_ENTRY,75.00,28,VIP Enclosure,2026-05-27T13:57:07.2359458
6130796793446900,ENCLOSURE_ENTRY,75.00,29,VIP Enclosure,2026-05-27T13:57:07.2359458
6130796793659500,ENCLOSURE_ENTRY,30.00,30,Premium Enclosure,2026-05-27T13:57:07.2359458
6130796798066000,ENCLOSURE_ENTRY,75.00,1,VIP Enclosure,2026-05-27T13:57:07.2359458
6130796798389700,SOUVENIR,15.00,2,CentralHub,2026-05-27T13:57:07.2359458
6130796798653400,ENCLOSURE_ENTRY,10.00,2,Basic Enclosure,2026-05-27T13:57:07.2359458
6130796798913500,ENCLOSURE_ENTRY,10.00,3,Basic Enclosure,2026-05-27T13:57:07.2359458
6130796799239100,SOUVENIR,15.00,4,CentralHub,2026-05-27T13:57:07.2359458
6130796799465500,ENCLOSURE_ENTRY,30.00,4,Premium Enclosure,2026-05-27T13:57:07.2359458
6130796799684100,SOUVENIR,15.00,5,CentralHub,2026-05-27T13:57:07.2359458
6130796799897500,ENCLOSURE_ENTRY,10.00,5,Basic Enclosure,2026-05-27T13:57:07.2359458
6130796800108600,SOUVENIR,15.00,6,CentralHub,2026-05-27T13:57:07.2359458
6130796800320400,ENCLOSURE_ENTRY,75.00,6,VIP Enclosure,2026-05-27T13:57:07.2359458
6130796800534400,ENCLOSURE_ENTRY,75.00,7,VIP Enclosure,2026-05-27T13:57:07.2359458
6130796800745500,ENCLOSURE_ENTRY,75.00,8,VIP Enclosure,2026-05-27T13:57:07.2359458
6130796800956400,SOUVENIR,15.00,9,CentralHub,2026-05-27T13:57:07.2359458
6130796801163100,ENCLOSURE_ENTRY,30.00,9,Premium Enclosure,2026-05-27T13:57:07.2359458
6130796801372800,SOUVENIR,15.00,10,CentralHub,2026-05-27T13:57:07.2359458
6130796801584100,ENCLOSURE_ENTRY,10.00,10,Basic Enclosure,2026-05-27T13:57:07.2359458
6130796801809600,SOUVENIR,15.00,11,CentralHub,2026-05-27T13:57:07.2359458
6130796802029300,ENCLOSURE_ENTRY,10.00,11,Basic Enclosure,2026-05-27T13:57:07.2359458
6130796802249400,ENCLOSURE_ENTRY,75.00,12,VIP Enclosure,2026-05-27T13:57:07.2359458
6130796802523300,ENCLOSURE_ENTRY,30.00,13,Premium Enclosure,2026-05-27T13:57:07.2359458
6130796802794300,SOUVENIR,15.00,14,CentralHub,2026-05-27T13:57:07.2359458
6130796803046800,ENCLOSURE_ENTRY,30.00,14,Premium Enclosure,2026-05-27T13:57:07.2359458
6130796803290600,ENCLOSURE_ENTRY,10.00,15,Basic Enclosure,2026-05-27T13:57:07.2359458
6130796808883600,ENCLOSURE_ENTRY,10.00,16,Basic Enclosure,2026-05-27T13:57:07.2543002
6130796809233500,SOUVENIR,15.00,17,CentralHub,2026-05-27T13:57:07.2543002
6130796809497600,ENCLOSURE_ENTRY,10.00,17,Basic Enclosure,2026-05-27T13:57:07.2543002
6130796809793100,ENCLOSURE_ENTRY,75.00,18,VIP Enclosure,2026-05-27T13:57:07.2543002
6130796810009900,SOUVENIR,15.00,19,CentralHub,2026-05-27T13:57:07.2543002
6130796810258300,ENCLOSURE_ENTRY,10.00,19,Basic Enclosure,2026-05-27T13:57:07.2543002
6130796810479300,ENCLOSURE_ENTRY,75.00,20,VIP Enclosure,2026-05-27T13:57:07.2543002
6130796810763300,SOUVENIR,15.00,21,CentralHub,2026-05-27T13:57:07.2543002
6130796810990400,ENCLOSURE_ENTRY,75.00,21,VIP Enclosure,2026-05-27T13:57:07.2543002
6130796811345700,SOUVENIR,15.00,22,CentralHub,2026-05-27T13:57:07.2543002
6130796811597500,ENCLOSURE_ENTRY,30.00,22,Premium Enclosure,2026-05-27T13:57:07.2543002
6130796811898800,SOUVENIR,15.00,23,CentralHub,2026-05-27T13:57:07.2543002
6130796812132100,ENCLOSURE_ENTRY,30.00,23,Premium Enclosure,2026-05-27T13:57:07.2543002
6130796812337300,SOUVENIR,15.00,24,CentralHub,2026-05-27T13:57:07.2543002
6130796812543300,ENCLOSURE_ENTRY,75.00,24,VIP Enclosure,2026-05-27T13:57:07.2543002
6130796812748100,ENCLOSURE_ENTRY,10.00,25,Basic Enclosure,2026-05-27T13:57:07.2543002
6130796812949700,SOUVENIR,15.00,26,CentralHub,2026-05-27T13:57:07.2543002
6130796813147500,ENCLOSURE_ENTRY,75.00,26,VIP Enclosure,2026-05-27T13:57:07.2543002
6130796813345700,SOUVENIR,15.00,27,CentralHub,2026-05-27T13:57:07.2543002
6130796813545100,ENCLOSURE_ENTRY,75.00,27,VIP Enclosure,2026-05-27T13:57:07.2543002
6130796813751400,ENCLOSURE_ENTRY,10.00,28,Basic Enclosure,2026-05-27T13:57:07.2543002
6130796813947700,SOUVENIR,15.00,29,CentralHub,2026-05-27T13:57:07.2543002
6130796814146800,ENCLOSURE_ENTRY,10.00,29,Basic Enclosure,2026-05-27T13:57:07.2543002
6130796814343500,ENCLOSURE_ENTRY,30.00,30,Premium Enclosure,2026-05-27T13:57:07.2543002
6130796818736100,SPA,20.00,1,Bathroom,2026-05-27T13:57:07.2543002
6130796819162500,ENCLOSURE_ENTRY,10.00,1,Basic Enclosure,2026-05-27T13:57:07.2543002
6130796819437000,SOUVENIR,15.00,2,CentralHub,2026-05-27T13:57:07.2543002
6130796819684800,SPA,20.00,2,Bathroom,2026-05-27T13:57:07.2543002
6130796819930100,ENCLOSURE_ENTRY,75.00,2,VIP Enclosure,2026-05-27T13:57:07.2543002
6130796821696900,SOUVENIR,15.00,3,CentralHub,2026-05-27T13:57:07.2684391
6130796822085000,SPA,20.00,3,Bathroom,2026-05-27T13:57:07.2684391
6130796822431800,ENCLOSURE_ENTRY,30.00,3,Premium Enclosure,2026-05-27T13:57:07.2684391
6130796822746800,ENCLOSURE_ENTRY,30.00,4,Premium Enclosure,2026-05-27T13:57:07.2694278
6130796824306800,ENCLOSURE_ENTRY,75.00,5,VIP Enclosure,2026-05-27T13:57:07.2706087
6130796825270300,ENCLOSURE_ENTRY,30.00,6,Premium Enclosure,2026-05-27T13:57:07.2706087
6130796826600300,SOUVENIR,15.00,7,CentralHub,2026-05-27T13:57:07.2706087
6130796826970300,ENCLOSURE_ENTRY,75.00,7,VIP Enclosure,2026-05-27T13:57:07.2706087
6130796827237500,SOUVENIR,15.00,8,CentralHub,2026-05-27T13:57:07.2706087
6130796827529000,ENCLOSURE_ENTRY,75.00,8,VIP Enclosure,2026-05-27T13:57:07.2706087
6130796827947000,ENCLOSURE_ENTRY,75.00,9,VIP Enclosure,2026-05-27T13:57:07.2706087
6130796828232500,ENCLOSURE_ENTRY,10.00,10,Basic Enclosure,2026-05-27T13:57:07.2706087
6130796828478100,SOUVENIR,15.00,11,CentralHub,2026-05-27T13:57:07.2706087
6130796828712400,ENCLOSURE_ENTRY,30.00,11,Premium Enclosure,2026-05-27T13:57:07.2706087
6130796828955400,ENCLOSURE_ENTRY,10.00,12,Basic Enclosure,2026-05-27T13:57:07.2706087
6130796829281100,ENCLOSURE_ENTRY,75.00,13,VIP Enclosure,2026-05-27T13:57:07.2706087
6130796829530600,ENCLOSURE_ENTRY,10.00,14,Basic Enclosure,2026-05-27T13:57:07.2706087
6130796829813800,ENCLOSURE_ENTRY,10.00,15,Basic Enclosure,2026-05-27T13:57:07.2706087
6130796830107500,ENCLOSURE_ENTRY,10.00,16,Basic Enclosure,2026-05-27T13:57:07.2706087
6130796830411300,ENCLOSURE_ENTRY,10.00,17,Basic Enclosure,2026-05-27T13:57:07.2706087
6130796830729600,SOUVENIR,15.00,18,CentralHub,2026-05-27T13:57:07.2706087
6130796830973600,ENCLOSURE_ENTRY,30.00,18,Premium Enclosure,2026-05-27T13:57:07.2706087
6130796831212800,SOUVENIR,15.00,19,CentralHub,2026-05-27T13:57:07.2706087
6130796831445200,ENCLOSURE_ENTRY,10.00,19,Basic Enclosure,2026-05-27T13:57:07.2706087
6130796831697500,ENCLOSURE_ENTRY,10.00,20,Basic Enclosure,2026-05-27T13:57:07.2706087
6130796831929100,SOUVENIR,15.00,21,CentralHub,2026-05-27T13:57:07.2706087
6130796832150600,ENCLOSURE_ENTRY,75.00,21,VIP Enclosure,2026-05-27T13:57:07.2706087
6130796832448700,ENCLOSURE_ENTRY,10.00,22,Basic Enclosure,2026-05-27T13:57:07.2706087
6130796832711000,SOUVENIR,15.00,23,CentralHub,2026-05-27T13:57:07.2706087
6130796833793700,ENCLOSURE_ENTRY,10.00,23,Basic Enclosure,2026-05-27T13:57:07.2706087
6130796834101700,ENCLOSURE_ENTRY,75.00,24,VIP Enclosure,2026-05-27T13:57:07.2706087
6130796834353100,ENCLOSURE_ENTRY,10.00,25,Basic Enclosure,2026-05-27T13:57:07.2706087
6130796834652000,ENCLOSURE_ENTRY,10.00,26,Basic Enclosure,2026-05-27T13:57:07.2706087
6130796834888000,SOUVENIR,15.00,27,CentralHub,2026-05-27T13:57:07.2706087
6130796835117300,ENCLOSURE_ENTRY,30.00,27,Premium Enclosure,2026-05-27T13:57:07.2706087
6130796835352900,ENCLOSURE_ENTRY,10.00,28,Basic Enclosure,2026-05-27T13:57:07.2706087
6130796835579600,SOUVENIR,15.00,29,CentralHub,2026-05-27T13:57:07.2706087
6130796835804200,ENCLOSURE_ENTRY,10.00,29,Basic Enclosure,2026-05-27T13:57:07.2706087
6130796836062000,ENCLOSURE_ENTRY,10.00,30,Basic Enclosure,2026-05-27T13:57:07.2706087
6130796851305600,ENCLOSURE_ENTRY,10.00,1,Basic Enclosure,2026-05-27T13:57:07.2943176
6130796851883900,ENCLOSURE_ENTRY,30.00,2,Premium Enclosure,2026-05-27T13:57:07.2943176
6130796852211800,SOUVENIR,15.00,3,CentralHub,2026-05-27T13:57:07.2943176
6130796852462800,ENCLOSURE_ENTRY,10.00,3,Basic Enclosure,2026-05-27T13:57:07.2943176
6130796852676700,SOUVENIR,15.00,4,CentralHub,2026-05-27T13:57:07.2943176
6130796852874700,ENCLOSURE_ENTRY,75.00,4,VIP Enclosure,2026-05-27T13:57:07.2943176
6130796853127500,ENCLOSURE_ENTRY,75.00,5,VIP Enclosure,2026-05-27T13:57:07.2943176
6130796853330900,SOUVENIR,15.00,6,CentralHub,2026-05-27T13:57:07.2943176
6130796854136700,ENCLOSURE_ENTRY,75.00,6,VIP Enclosure,2026-05-27T13:57:07.3008224
6130796854479500,ENCLOSURE_ENTRY,30.00,7,Premium Enclosure,2026-05-27T13:57:07.3008224
6130796854733200,ENCLOSURE_ENTRY,75.00,8,VIP Enclosure,2026-05-27T13:57:07.3008224
6130796855955600,ENCLOSURE_ENTRY,30.00,9,Premium Enclosure,2026-05-27T13:57:07.3028182
6130796856324800,SOUVENIR,15.00,10,CentralHub,2026-05-27T13:57:07.3028182
6130796856944500,ENCLOSURE_ENTRY,30.00,10,Premium Enclosure,2026-05-27T13:57:07.303851
6130796858000800,SOUVENIR,15.00,11,CentralHub,2026-05-27T13:57:07.3048164
6130796858506300,ENCLOSURE_ENTRY,10.00,11,Basic Enclosure,2026-05-27T13:57:07.3048164
6130796858822700,SOUVENIR,15.00,12,CentralHub,2026-05-27T13:57:07.3048164
6130796859121300,ENCLOSURE_ENTRY,10.00,12,Basic Enclosure,2026-05-27T13:57:07.305819
6130796859378700,ENCLOSURE_ENTRY,75.00,13,VIP Enclosure,2026-05-27T13:57:07.305819
6130796859613400,ENCLOSURE_ENTRY,75.00,14,VIP Enclosure,2026-05-27T13:57:07.305819
6130796859840300,ENCLOSURE_ENTRY,10.00,15,Basic Enclosure,2026-05-27T13:57:07.3068172
6130796860059800,ENCLOSURE_ENTRY,10.00,16,Basic Enclosure,2026-05-27T13:57:07.3068172
6130796860323900,ENCLOSURE_ENTRY,10.00,17,Basic Enclosure,2026-05-27T13:57:07.3068172
6130796860518300,SOUVENIR,15.00,18,CentralHub,2026-05-27T13:57:07.3068172
6130796860709200,ENCLOSURE_ENTRY,10.00,18,Basic Enclosure,2026-05-27T13:57:07.3068172
6130796860902300,ENCLOSURE_ENTRY,10.00,19,Basic Enclosure,2026-05-27T13:57:07.3078166
6130796861087100,ENCLOSURE_ENTRY,10.00,20,Basic Enclosure,2026-05-27T13:57:07.3078166
6130796861271400,SOUVENIR,15.00,21,CentralHub,2026-05-27T13:57:07.3078166
6130796861448300,ENCLOSURE_ENTRY,30.00,21,Premium Enclosure,2026-05-27T13:57:07.3078166
6130796861626200,ENCLOSURE_ENTRY,75.00,22,VIP Enclosure,2026-05-27T13:57:07.3078166
6130796861805300,ENCLOSURE_ENTRY,75.00,23,VIP Enclosure,2026-05-27T13:57:07.3078166
6130796861990600,SOUVENIR,15.00,24,CentralHub,2026-05-27T13:57:07.3088155
6130796862165200,ENCLOSURE_ENTRY,30.00,24,Premium Enclosure,2026-05-27T13:57:07.3088155
6130796862338500,ENCLOSURE_ENTRY,10.00,25,Basic Enclosure,2026-05-27T13:57:07.3088155
6130796862527100,SOUVENIR,15.00,26,CentralHub,2026-05-27T13:57:07.3088155
6130796864696200,ENCLOSURE_ENTRY,10.00,26,Basic Enclosure,2026-05-27T13:57:07.3108213
6130796865676700,ENCLOSURE_ENTRY,30.00,27,Premium Enclosure,2026-05-27T13:57:07.3118432
6130796868174300,SOUVENIR,15.00,28,CentralHub,2026-05-27T13:57:07.3118432
6130796868652100,ENCLOSURE_ENTRY,75.00,28,VIP Enclosure,2026-05-27T13:57:07.3118432
6130796868978800,ENCLOSURE_ENTRY,10.00,29,Basic Enclosure,2026-05-27T13:57:07.3118432
6130796869408600,SOUVENIR,15.00,30,CentralHub,2026-05-27T13:57:07.3118432
6130796869697300,ENCLOSURE_ENTRY,10.00,30,Basic Enclosure,2026-05-27T13:57:07.3118432
6130796878427500,SOUVENIR,15.00,1,CentralHub,2026-05-27T13:57:07.3252446
6130796878871900,ENCLOSURE_ENTRY,30.00,1,Premium Enclosure,2026-05-27T13:57:07.3252446
6130796879158600,ENCLOSURE_ENTRY,75.00,2,VIP Enclosure,2026-05-27T13:57:07.3252446
6130796879383400,ENCLOSURE_ENTRY,75.00,3,VIP Enclosure,2026-05-27T13:57:07.3262456
6130796879591600,ENCLOSURE_ENTRY,75.00,4,VIP Enclosure,2026-05-27T13:57:07.3262456
6130796879794000,SOUVENIR,15.00,5,CentralHub,2026-05-27T13:57:07.3262456
6130796879998200,ENCLOSURE_ENTRY,10.00,5,Basic Enclosure,2026-05-27T13:57:07.3262456
6130796882338300,ENCLOSURE_ENTRY,75.00,6,VIP Enclosure,2026-05-27T13:57:07.3284848
6130796883426600,ENCLOSURE_ENTRY,10.00,7,Basic Enclosure,2026-05-27T13:57:07.3284848
6130796883925700,ENCLOSURE_ENTRY,10.00,8,Basic Enclosure,2026-05-27T13:57:07.3284848
6130796884459500,ENCLOSURE_ENTRY,10.00,9,Basic Enclosure,2026-05-27T13:57:07.3284848
6130796884752300,ENCLOSURE_ENTRY,75.00,10,VIP Enclosure,2026-05-27T13:57:07.3284848
6130796884992400,ENCLOSURE_ENTRY,10.00,11,Basic Enclosure,2026-05-27T13:57:07.3284848
6130796885220500,SOUVENIR,15.00,12,CentralHub,2026-05-27T13:57:07.3284848
6130796885470800,ENCLOSURE_ENTRY,75.00,12,VIP Enclosure,2026-05-27T13:57:07.3284848
6130796885761600,ENCLOSURE_ENTRY,30.00,13,Premium Enclosure,2026-05-27T13:57:07.3284848
6130796886092300,SOUVENIR,15.00,14,CentralHub,2026-05-27T13:57:07.3284848
6130796886331500,ENCLOSURE_ENTRY,10.00,14,Basic Enclosure,2026-05-27T13:57:07.3284848
6130796886592900,SOUVENIR,15.00,15,CentralHub,2026-05-27T13:57:07.3284848
6130796887173700,ENCLOSURE_ENTRY,30.00,15,Premium Enclosure,2026-05-27T13:57:07.333963
6130796887489400,SOUVENIR,15.00,16,CentralHub,2026-05-27T13:57:07.333963
6130796888416800,ENCLOSURE_ENTRY,75.00,16,VIP Enclosure,2026-05-27T13:57:07.3349819
6130796888697600,SOUVENIR,15.00,17,CentralHub,2026-05-27T13:57:07.3349819
6130796888952500,ENCLOSURE_ENTRY,75.00,17,VIP Enclosure,2026-05-27T13:57:07.3349819
6130796889184500,ENCLOSURE_ENTRY,10.00,18,Basic Enclosure,2026-05-27T13:57:07.3359574
6130796889428700,SOUVENIR,15.00,19,CentralHub,2026-05-27T13:57:07.3359574
6130796889665500,ENCLOSURE_ENTRY,75.00,19,VIP Enclosure,2026-05-27T13:57:07.3359574
6130796889901000,SOUVENIR,15.00,20,CentralHub,2026-05-27T13:57:07.3359574
6130796890276200,ENCLOSURE_ENTRY,75.00,20,VIP Enclosure,2026-05-27T13:57:07.3369586
6130796891670400,ENCLOSURE_ENTRY,75.00,21,VIP Enclosure,2026-05-27T13:57:07.3374743
6130796892297300,ENCLOSURE_ENTRY,30.00,22,Premium Enclosure,2026-05-27T13:57:07.3374743
6130796892857400,SOUVENIR,15.00,23,CentralHub,2026-05-27T13:57:07.3374743
6130796893140200,ENCLOSURE_ENTRY,10.00,23,Basic Enclosure,2026-05-27T13:57:07.3374743
6130796893379800,ENCLOSURE_ENTRY,10.00,24,Basic Enclosure,2026-05-27T13:57:07.3374743
6130796893602800,ENCLOSURE_ENTRY,75.00,25,VIP Enclosure,2026-05-27T13:57:07.3374743
6130796893825900,ENCLOSURE_ENTRY,75.00,26,VIP Enclosure,2026-05-27T13:57:07.3374743
6130796894060900,ENCLOSURE_ENTRY,30.00,27,Premium Enclosure,2026-05-27T13:57:07.3374743
6130796894331000,ENCLOSURE_ENTRY,10.00,28,Basic Enclosure,2026-05-27T13:57:07.3374743
6130796894559100,ENCLOSURE_ENTRY,30.00,29,Premium Enclosure,2026-05-27T13:57:07.3374743
6130796894801200,ENCLOSURE_ENTRY,10.00,30,Basic Enclosure,2026-05-27T13:57:07.3374743
6130796898828600,ENCLOSURE_ENTRY,30.00,1,Premium Enclosure,2026-05-27T13:57:07.3374743
6130796899214100,SOUVENIR,15.00,2,CentralHub,2026-05-27T13:57:07.3374743
6130796899490900,ENCLOSURE_ENTRY,75.00,2,VIP Enclosure,2026-05-27T13:57:07.3374743
6130796899747500,ENCLOSURE_ENTRY,30.00,3,Premium Enclosure,2026-05-27T13:57:07.3374743
6130796900042100,SPA,20.00,4,Bathroom,2026-05-27T13:57:07.3374743
6130796900304900,ENCLOSURE_ENTRY,75.00,4,VIP Enclosure,2026-05-27T13:57:07.3374743
6130796901176400,SOUVENIR,15.00,5,CentralHub,2026-05-27T13:57:07.3374743
6130796901512000,ENCLOSURE_ENTRY,10.00,5,Basic Enclosure,2026-05-27T13:57:07.3374743
6130796901748000,ENCLOSURE_ENTRY,75.00,6,VIP Enclosure,2026-05-27T13:57:07.3374743
6130796901966100,SOUVENIR,15.00,7,CentralHub,2026-05-27T13:57:07.3374743
6130796902170200,ENCLOSURE_ENTRY,10.00,7,Basic Enclosure,2026-05-27T13:57:07.3374743
6130796902434000,SOUVENIR,15.00,8,CentralHub,2026-05-27T13:57:07.3374743
6130796902655000,ENCLOSURE_ENTRY,10.00,8,Basic Enclosure,2026-05-27T13:57:07.3374743
6130796902863600,SOUVENIR,15.00,9,CentralHub,2026-05-27T13:57:07.3374743
6130796903065800,ENCLOSURE_ENTRY,10.00,9,Basic Enclosure,2026-05-27T13:57:07.3374743
6130796903268600,ENCLOSURE_ENTRY,10.00,10,Basic Enclosure,2026-05-27T13:57:07.3374743
6130796903913500,ENCLOSURE_ENTRY,10.00,11,Basic Enclosure,2026-05-27T13:57:07.3506298
6130796905301700,ENCLOSURE_ENTRY,30.00,12,Premium Enclosure,2026-05-27T13:57:07.3516312
6130796907423200,ENCLOSURE_ENTRY,75.00,13,VIP Enclosure,2026-05-27T13:57:07.3527561
6130796907806700,ENCLOSURE_ENTRY,30.00,14,Premium Enclosure,2026-05-27T13:57:07.3527561
6130796908109800,SOUVENIR,15.00,15,CentralHub,2026-05-27T13:57:07.3527561
6130796908500200,ENCLOSURE_ENTRY,75.00,15,VIP Enclosure,2026-05-27T13:57:07.3527561
6130796908728300,ENCLOSURE_ENTRY,30.00,16,Premium Enclosure,2026-05-27T13:57:07.3527561
6130796908954700,ENCLOSURE_ENTRY,75.00,17,VIP Enclosure,2026-05-27T13:57:07.3527561
6130796909147200,SOUVENIR,15.00,18,CentralHub,2026-05-27T13:57:07.3527561
6130796909371200,ENCLOSURE_ENTRY,10.00,18,Basic Enclosure,2026-05-27T13:57:07.3527561
6130796909579300,SOUVENIR,15.00,19,CentralHub,2026-05-27T13:57:07.3527561
6130796909781100,ENCLOSURE_ENTRY,30.00,19,Premium Enclosure,2026-05-27T13:57:07.3527561
6130796909981800,ENCLOSURE_ENTRY,30.00,20,Premium Enclosure,2026-05-27T13:57:07.3527561
6130796910178600,ENCLOSURE_ENTRY,75.00,21,VIP Enclosure,2026-05-27T13:57:07.3527561
6130796910375400,ENCLOSURE_ENTRY,30.00,22,Premium Enclosure,2026-05-27T13:57:07.3527561
6130796910573700,SOUVENIR,15.00,23,CentralHub,2026-05-27T13:57:07.3527561
6130796910769800,ENCLOSURE_ENTRY,10.00,23,Basic Enclosure,2026-05-27T13:57:07.3527561
6130796910965400,SOUVENIR,15.00,24,CentralHub,2026-05-27T13:57:07.3527561
6130796911155400,ENCLOSURE_ENTRY,75.00,24,VIP Enclosure,2026-05-27T13:57:07.3527561
6130796911348600,ENCLOSURE_ENTRY,10.00,25,Basic Enclosure,2026-05-27T13:57:07.3527561
6130796911544700,ENCLOSURE_ENTRY,10.00,26,Basic Enclosure,2026-05-27T13:57:07.3527561
6130796911732200,SOUVENIR,15.00,27,CentralHub,2026-05-27T13:57:07.3527561
6130796911922300,ENCLOSURE_ENTRY,30.00,27,Premium Enclosure,2026-05-27T13:57:07.3527561
6130796912111200,SOUVENIR,15.00,28,CentralHub,2026-05-27T13:57:07.3527561
6130796912331700,ENCLOSURE_ENTRY,75.00,28,VIP Enclosure,2026-05-27T13:57:07.3527561
6130796912520200,SOUVENIR,15.00,29,CentralHub,2026-05-27T13:57:07.3527561
6130796912705300,ENCLOSURE_ENTRY,30.00,29,Premium Enclosure,2026-05-27T13:57:07.3527561
6130796912893700,ENCLOSURE_ENTRY,10.00,30,Basic Enclosure,2026-05-27T13:57:07.3527561
6130796916808000,SOUVENIR,15.00,1,CentralHub,2026-05-27T13:57:07.3527561
6130796917081600,ENCLOSURE_ENTRY,75.00,1,VIP Enclosure,2026-05-27T13:57:07.3527561
6130796917322500,ENCLOSURE_ENTRY,75.00,2,VIP Enclosure,2026-05-27T13:57:07.3527561
6130796917506400,ENCLOSURE_ENTRY,10.00,3,Basic Enclosure,2026-05-27T13:57:07.3527561
6130796917687300,ENCLOSURE_ENTRY,10.00,4,Basic Enclosure,2026-05-27T13:57:07.3527561
6130796917862800,ENCLOSURE_ENTRY,10.00,5,Basic Enclosure,2026-05-27T13:57:07.3527561
6130796918045000,ENCLOSURE_ENTRY,75.00,6,VIP Enclosure,2026-05-27T13:57:07.3527561
6130796918217600,SOUVENIR,15.00,7,CentralHub,2026-05-27T13:57:07.3527561
6130796918392800,ENCLOSURE_ENTRY,30.00,7,Premium Enclosure,2026-05-27T13:57:07.3527561
6130796918567300,ENCLOSURE_ENTRY,10.00,8,Basic Enclosure,2026-05-27T13:57:07.3527561
6130796918742300,ENCLOSURE_ENTRY,75.00,9,VIP Enclosure,2026-05-27T13:57:07.3527561
6130796918915400,ENCLOSURE_ENTRY,75.00,10,VIP Enclosure,2026-05-27T13:57:07.3527561
6130796919088600,ENCLOSURE_ENTRY,75.00,11,VIP Enclosure,2026-05-27T13:57:07.3527561
6130796919259200,SOUVENIR,15.00,12,CentralHub,2026-05-27T13:57:07.3527561
6130796919463100,ENCLOSURE_ENTRY,75.00,12,VIP Enclosure,2026-05-27T13:57:07.3527561
6130796919636500,ENCLOSURE_ENTRY,75.00,13,VIP Enclosure,2026-05-27T13:57:07.3527561
6130796919802700,ENCLOSURE_ENTRY,75.00,14,VIP Enclosure,2026-05-27T13:57:07.3527561
6130796920020000,SOUVENIR,15.00,15,CentralHub,2026-05-27T13:57:07.3527561
6130796920462300,ENCLOSURE_ENTRY,30.00,15,Premium Enclosure,2026-05-27T13:57:07.367286
6130796920739800,ENCLOSURE_ENTRY,75.00,16,VIP Enclosure,2026-05-27T13:57:07.367286
6130796921580800,ENCLOSURE_ENTRY,10.00,17,Basic Enclosure,2026-05-27T13:57:07.368315
6130796922076300,ENCLOSURE_ENTRY,10.00,18,Basic Enclosure,2026-05-27T13:57:07.368315
6130796922646100,SOUVENIR,15.00,19,CentralHub,2026-05-27T13:57:07.369288
6130796922941200,ENCLOSURE_ENTRY,75.00,19,VIP Enclosure,2026-05-27T13:57:07.369288
6130796923182800,SOUVENIR,15.00,20,CentralHub,2026-05-27T13:57:07.369288
6130796923411200,ENCLOSURE_ENTRY,10.00,20,Basic Enclosure,2026-05-27T13:57:07.3702884
